type,results_id,results_card_info_name,results_card_info_clean_name,results_card_info_set_name,results_card_info_set_code,results_card_info_set_id,results_card_info_card_number,results_card_info_rarity,results_card_info_card_type,results_card_info_hp,results_card_info_stage,results_card_info_card_text,results_card_info_attacks,results_card_info_weakness,results_card_info_resistance,results_card_info_retreat_cost,results_tcgplayer_prices,results_tcgplayer_url,results_cardmarket_product_name,results_cardmarket_prices,results_cardmarket_product_url,results_cardmarket
Card,pk_c7e10a11eaa170c8e7ee465453f161c8b615b4256b005ccdf85dd2e759ae5eec77fdb7b83f5b953a96f03a583d4a,Spinarak,Spinarak,ME03: Perfect Order,POR,24587,001/088,Common,Grass,60.0,Basic,,"[""[G] Gooey Thread (10)<br> During your opponent's next turn, the Defending Pokémon can't retreat.""]",Rx2,,1.0,"[{'low_price': 0.01, 'mid_price': 0.12, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.07, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}, {'low_price': 0.01, 'mid_price': 0.2, 'high_price': 30, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.22, 'direct_low_price': 0.08, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684397,Spinarak,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.03, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.07, 'low': 0.02, 'avg1': 0.04, 'avg7': 0.07, 'avg30': 0.07, 'trend': 0.06, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Spinarak-POR001,
Card,pk_92d691e24703b1db2cd4c0ee620a21b9511f0f1d8e9834f364c38e3e083a4326f2817bd9cf28f4a38b7924ed0ed9af,Antique Sail Fossil,Antique Sail Fossil,ME03: Perfect Order,POR,24587,069/088,Common,Trainer - Item,,,,[],,,,"[{'low_price': 0.01, 'mid_price': 0.16, 'high_price': 10000, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.14, 'direct_low_price': 0.1, 'sub_type_name': 'Normal'}, {'low_price': 0.01, 'mid_price': 0.24, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.25, 'direct_low_price': 0.2, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684354,Antique Sail Fossil,"[{'avg': 0.05, 'low': 0.02, 'avg1': 0.07, 'avg7': 0.04, 'avg30': 0.04, 'trend': 0.04, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.1, 'low': 0.02, 'avg1': 0.25, 'avg7': 0.13, 'avg30': 0.11, 'trend': 0.12, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Antique-Sail-Fossil-POR069,
Card,pk_f742f5f1a6885a15657fde50fd1d815b77a036e3f83ae0b8f4c0503dcffc1b3e345ff065101b31f0744964222b2b90,Hippowdon,Hippowdon,ME03: Perfect Order,POR,24587,040/088,Uncommon,Fighting,150.0,Stage 1,,"[""[FFC] Twister Spewing (80)<br> If you played Tarragon from your hand during this turn, discard the top 3 cards of your opponent's deck."", '[FFCC] Heavy Impact (130)']",Gx2,,4.0,"[{'low_price': 0.01, 'mid_price': 0.22, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.23, 'direct_low_price': 0.2, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.12, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.03, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684426,Hippowdon,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.02, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.09, 'low': 0.02, 'avg1': 0.11, 'avg7': 0.08, 'avg30': 0.09, 'trend': 0.09, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Hippowdon-POR040,
Card,pk_7dd3e314b716c963c77fdd34caff405ba957581d525efc583e1771efcce4ecbd50586d8424184bcb21fa89eda137cf,Klefki,Klefki,ME03: Perfect Order,POR,24587,059/088,Common,Metal,70.0,Basic,,"[""[M] Memory Lock (30)<br> Choose 1 of your opponent's Active Pokémon's attacks. During your opponent's next turn, that Pokémon can't use that attack.""]",Rx2,G-30,1.0,"[{'low_price': 0.01, 'mid_price': 0.23, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.26, 'direct_low_price': 0.1, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.13, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.08, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684436,Klefki,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.03, 'avg30': 0.03, 'trend': 0.03, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.08, 'low': 0.02, 'avg1': 0.06, 'avg7': 0.07, 'avg30': 0.08, 'trend': 0.07, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Klefki-POR059,
Card,pk_c2e6fb999077108f98c5d7c5fd1c3754d81cffd2ef8415c49d4df20eead6256327416909747adfd37ee5c628bc65fc,Bunnelby,Bunnelby,ME03: Perfect Order,POR,24587,064/088,Common,Colorless,70.0,Basic,,['[C] Smash Kick (10)'],Fx2,,1.0,"[{'low_price': 0.01, 'mid_price': 0.25, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.27, 'direct_low_price': 0.21, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.12, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.04, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684441,Bunnelby,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.03, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.08, 'low': 0.02, 'avg1': 0.11, 'avg7': 0.08, 'avg30': 0.08, 'trend': 0.08, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Bunnelby-POR064,
Card,pk_f91104eb09fc3e32ec0b129e19bf7c63b65c60ca696c60cfdc804a10e2c27136046e93a2fce89741d3098a19ed2f8b,Antique Jaw Fossil,Antique Jaw Fossil,ME03: Perfect Order,POR,24587,068/088,Common,Trainer - Item,,,,[],,,,"[{'low_price': 0.01, 'mid_price': 0.23, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.22, 'direct_low_price': 0.22, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.15, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.12, 'direct_low_price': 0.1, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684353,Antique Jaw Fossil,"[{'avg': 0.04, 'low': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.05, 'trend': 0.04, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.1, 'low': 0.02, 'avg1': 0.09, 'avg7': 0.1, 'avg30': 0.1, 'trend': 0.1, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Antique-Jaw-Fossil-POR068,
Card,pk_41b2a87942d88e9a4d7fc32f6a59b16e0d444a1f19c0784fd744306c4efd7a95d6b3a841bc070259563686ba66c668,Salazzle ex - 016/088,Salazzle ex,ME03: Perfect Order,POR,24587,016/088,Double Rare,Fire,260.0,Stage 1,,"['[R] Nasty Plot<br> Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.', ""[RR] Dire Nails (100)<br> Your opponent's Active Pokémon is now Burned and Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.""]",Wx2,,1.0,"[{'low_price': 0.05, 'mid_price': 0.51, 'high_price': 4321, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.4, 'direct_low_price': 0.5, 'sub_type_name': 'Holofoil'}]",https://www.tcgplayer.com/product/684376,Salazzle ex,"[{'avg': 0.39, 'low': 0.02, 'avg1': 0.35, 'avg7': 0.38, 'avg30': 0.39, 'trend': 0.37, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': None, 'low': None, 'avg1': None, 'avg7': None, 'avg30': None, 'trend': 0, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Salazzle-ex-V1-POR016,
Card,pk_41be869709b314743826a964a1e705c9e06811120e0f1cefc8ff77510f1e6dbf2310abd07cdde2d8f9221bb712675c,Salandit,Salandit,ME03: Perfect Order,POR,24587,015/088,Common,Fire,70.0,Basic,,['[R] Fire Claws (20)'],Wx2,,1.0,"[{'low_price': 0.01, 'mid_price': 0.23, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.25, 'direct_low_price': 0.22, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.14, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.11, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684382,Salandit,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.03, 'avg7': 0.03, 'avg30': 0.03, 'trend': 0.03, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.09, 'low': 0.02, 'avg1': 0.16, 'avg7': 0.09, 'avg30': 0.09, 'trend': 0.08, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Salandit-POR015,
Card,pk_cc147a348f1131b57dec81b88e222a90cc7e6dcc1a58bf21c1bda146be5fe70fd588f83c51111cd7d40e0b2cbf83,Serperior,Serperior,ME03: Perfect Order,POR,24587,006/088,Rare,Grass,160.0,Stage 2,,"['[G] Regal Command (20x)<br> This attack does 20 damage for each of your Pokémon in play.', ""[GGG] Solar Coiling (100+)<br> If Rosa's Encouragement is in your discard pile, this attack does 150 more damage.""]",Rx2,,2.0,"[{'low_price': 0.01, 'mid_price': 0.16, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.13, 'direct_low_price': 0.05, 'sub_type_name': 'Holofoil'}, {'low_price': 0.01, 'mid_price': 0.24, 'high_price': 20, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.22, 'direct_low_price': 0.22, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684402,Serperior,"[{'avg': 0.05, 'low': 0.02, 'avg1': 0.09, 'avg7': 0.04, 'avg30': 0.05, 'trend': 0.05, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.12, 'low': 0.02, 'avg1': 0.16, 'avg7': 0.12, 'avg30': 0.12, 'trend': 0.11, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Serperior-POR006,
Card,pk_5b8f2ab2a481a116d5108baf15393ee5f84040bc2bd9970fb3621ffa46c5cfb2efd7f456542faf8f48fdaeec5559c5,Diggersby,Diggersby,ME03: Perfect Order,POR,24587,065/088,Uncommon,Colorless,150.0,Stage 1,,"[""[C] Earthquake (140)<br> This attack also does 30 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>"", '[CCC] Whap Down (100)']",Fx2,,4.0,"[{'low_price': 0.01, 'mid_price': 0.12, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.04, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}, {'low_price': 0.01, 'mid_price': 0.21, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.26, 'direct_low_price': 0.13, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684442,Diggersby,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.02, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.09, 'low': 0.02, 'avg1': 0.06, 'avg7': 0.08, 'avg30': 0.1, 'trend': 0.09, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Diggersby-POR065,
Card,pk_e1404714caed9893297aea535afb6d40c922e9647e77ab6f04d99fbb106b06b7048d9d9fef772874287f2e9fe898f0,Probopass - 038/088,Probopass,ME03: Perfect Order,POR,24587,038/088,Common,Fighting,140.0,Stage 1,,"['[FF] Rolling Rocks (60)', '[FFFC] Obliterating Nose (260)<br> Discard 3 Energy from this Pokémon.']",Gx2,,3.0,"[{'low_price': 0.01, 'mid_price': 0.25, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.25, 'direct_low_price': 0.1, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.12, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.06, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684423,Probopass,"[{'avg': 0.08, 'low': 0.02, 'avg1': 0.05, 'avg7': 0.07, 'avg30': 0.08, 'trend': 0.07, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}, {'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.02, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Probopass-V1-POR038,
Card,pk_deffa5296cfe6a5e2ae6c12b01de5d858790a1b37d3ea6af74c434215b6627a8be63f5c7bd69f400121f6a318be017,Talonflame - 091/088,Talonflame,ME03: Perfect Order,POR,24587,091/088,Shiny Rare,Fire,150.0,Stage 2,,['[RR] Fire Wing (110)'],Lx2,F-30,1.0,"[{'low_price': 2, 'mid_price': 3.34, 'high_price': 4321, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 2.84, 'direct_low_price': None, 'sub_type_name': 'Holofoil'}]",https://www.tcgplayer.com/product/684406,Talonflame,"[{'avg': 3.4, 'low': 1, 'avg1': 3.45, 'avg7': 3.41, 'avg30': 3.39, 'trend': 3.51, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': None, 'low': None, 'avg1': None, 'avg7': None, 'avg30': None, 'trend': 0, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Talonflame-V2-POR091,
Card,pk_d0ce5eb8fea1ae2a55885264b273b0e41a162e1287a1f55f3f6f82009f8273bccc8cbde6d74fe2306f56406916dde7,Rowlet - 090/088,Rowlet,ME03: Perfect Order,POR,24587,090/088,Shiny Rare,Grass,80.0,Basic,,"['[G] Find a Friend<br> Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.', '[CCC] Tackle (30)']",Rx2,,2.0,"[{'low_price': 5.5, 'mid_price': 7.25, 'high_price': 90, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 7.14, 'direct_low_price': None, 'sub_type_name': 'Holofoil'}]",https://www.tcgplayer.com/product/684368,Rowlet,"[{'avg': 5.75, 'low': 3, 'avg1': 5.41, 'avg7': 5.93, 'avg30': 5.74, 'trend': 5.97, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': None, 'low': None, 'avg1': None, 'avg7': None, 'avg30': None, 'trend': 0, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Rowlet-V2-POR090,
Card,pk_f4ca10876c3c7ef63401428336cdf384ac042952d8b7547fd3cf41849bdf9348d41ba519a44e2aa4f8391092e70dc1,Luxray,Luxray,ME03: Perfect Order,POR,24587,028/088,Rare,Lightning,150.0,Stage 2,,"['[LC] Incessant Onslaught (70x)<br> This attack does 70 damage for each Prize card you have taken.', '[LLC] Strong Volt (200)<br> Discard 2 Energy from this Pokémon.']",Fx2,,0.0,"[{'low_price': 0.02, 'mid_price': 0.25, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.3, 'direct_low_price': 0.26, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.16, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.13, 'direct_low_price': 0.05, 'sub_type_name': 'Holofoil'}]",https://www.tcgplayer.com/product/684411,Luxray,"[{'avg': 0.1, 'low': 0.02, 'avg1': 0.1, 'avg7': 0.05, 'avg30': 0.05, 'trend': 0.06, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.1, 'low': 0.02, 'avg1': 0.12, 'avg7': 0.1, 'avg30': 0.11, 'trend': 0.1, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Luxray-POR028,
Card,pk_18c524297a8796f6cb2804497f12b6b5cd5bcc70afe85e244dd4a9a0034b39472ffbd4bbf3a7f54f3fd7d54f4f6e16,Turtonator,Turtonator,ME03: Perfect Order,POR,24587,017/088,Uncommon,Fire,120.0,Basic,,"['[RRC] Heat Breath (80+)<br> Flip a coin. If heads, this attack does 80 more damage.']",Wx2,,2.0,"[{'low_price': 0.01, 'mid_price': 0.21, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.18, 'direct_low_price': 0.16, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.13, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.04, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684407,Turtonator,"[{'avg': 0.09, 'low': 0.02, 'avg1': 0.06, 'avg7': 0.07, 'avg30': 0.09, 'trend': 0.09, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}, {'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.02, 'trend': 0.03, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Turtonator-POR017,
Card,pk_1c16301e11eecbaa009dcbf5c5395e77ef257793ecade9e0060953f149ec74c7498c2e9a5bc81b1d2c8cca0f5f1a38,Luxio,Luxio,ME03: Perfect Order,POR,24587,027/088,Uncommon,Lightning,90.0,Stage 1,,['[LC] Static Shock (40)'],Fx2,,1.0,"[{'low_price': 0.01, 'mid_price': 0.24, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.26, 'direct_low_price': 0.21, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.14, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.09, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684410,Luxio,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.09, 'avg7': 0.02, 'avg30': 0.03, 'trend': 0.03, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.1, 'low': 0.02, 'avg1': 0.12, 'avg7': 0.09, 'avg30': 0.1, 'trend': 0.09, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Luxio-POR027,
Card,pk_6f9bb1a6fb3f300f116497798100514ffd158af5e10bb163610183e7f8dc453b8f8cc6dfe451ee78b2ca0151b7b708,Barbaracle,Barbaracle,ME03: Perfect Order,POR,24587,043/088,Uncommon,Fighting,130.0,Stage 1,,['[FFC] Hammer In (80)'],Gx2,,2.0,"[{'low_price': 0.01, 'mid_price': 0.15, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.14, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}, {'low_price': 0.01, 'mid_price': 0.25, 'high_price': 18.16, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.28, 'direct_low_price': 0.27, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684335,Barbaracle,"[{'avg': 0.04, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.03, 'avg30': 0.04, 'trend': 0.03, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.11, 'low': 0.02, 'avg1': 0.17, 'avg7': 0.11, 'avg30': 0.11, 'trend': 0.1, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Barbaracle-POR043,
Card,pk_68014d1bdf4617786338a224734843fe441635cd92540693b222d01fd4989d54cccd7db4ea72d106a23e1fbcc1e1f5,Core Memory,Core Memory,ME03: Perfect Order,POR,24587,070/088,Uncommon,Trainer - Pokemon Tool,,,,[],,,,"[{'low_price': 0.01, 'mid_price': 0.21, 'high_price': 20, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.2, 'direct_low_price': 0.19, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.14, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.09, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684343,Core Memory,"[{'avg': 0.03, 'low': 0.02, 'avg1': 0.02, 'avg7': 0.02, 'avg30': 0.03, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.1, 'low': 0.02, 'avg1': 0.12, 'avg7': 0.1, 'avg30': 0.1, 'trend': 0.08, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Core-Memory-POR070,
Card,pk_e2b2a8cc3d21447eaf6920786cf163236054891eafbfa0552bca0e87b9a8f4eb9175b2babe9aaaf646c6b87f1ce83b,Crushing Hammer,Crushing Hammer,ME03: Perfect Order,POR,24587,071/088,Common,Trainer - Item,,,,[],,,,"[{'low_price': 0.01, 'mid_price': 0.17, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.18, 'direct_low_price': 0.13, 'sub_type_name': 'Normal'}, {'low_price': 0.01, 'mid_price': 0.24, 'high_price': 17.96, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.27, 'direct_low_price': 0.49, 'sub_type_name': 'Reverse Holofoil'}]",https://www.tcgplayer.com/product/684325,Crushing Hammer,"[{'avg': 0.07, 'low': 0.02, 'avg1': 0.06, 'avg7': 0.06, 'avg30': 0.07, 'trend': 0.06, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}, {'avg': 0.15, 'low': 0.02, 'avg1': 0.12, 'avg7': 0.14, 'avg30': 0.16, 'trend': 0.15, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Crushing-Hammer-POR071,
Card,pk_1f954ec9ba7897961196a52e7a3409bf4b561b8275daa9aafa0bfcb630a1d723c7a930e520de17f75403500b20309a,Dartrix,Dartrix,ME03: Perfect Order,POR,24587,011/088,Common,Grass,100.0,Stage 1,,"['[G] Leafage (20)', ""[CCC] Feather Shot<br> Discard all Energy from this Pokémon, and this attack does 90 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>""]",Rx2,,2.0,"[{'low_price': 0.01, 'mid_price': 0.23, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.22, 'direct_low_price': 0.24, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.15, 'high_price': 19.98, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.1, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684369,Dartrix,"[{'avg': 0.09, 'low': 0.02, 'avg1': 0.14, 'avg7': 0.1, 'avg30': 0.09, 'trend': 0.1, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}, {'avg': 0.04, 'low': 0.02, 'avg1': 0.06, 'avg7': 0.04, 'avg30': 0.03, 'trend': 0.04, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Dartrix-POR011,
Card,pk_3865e34f43cad95b385ce4f3cea943f18e0f321de672a2e59aa40853be9028a614d4440bd4ba1ddb102e71c224b96f,Potion,Potion,ME03: Perfect Order,POR,24587,083/088,Common,Trainer - Item,,,,[],,,,"[{'low_price': 0.01, 'mid_price': 0.23, 'high_price': 50, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.26, 'direct_low_price': 0.22, 'sub_type_name': 'Reverse Holofoil'}, {'low_price': 0.01, 'mid_price': 0.15, 'high_price': 17.7, 'updated_at': '2026-06-14T08:36:45.258668', 'market_price': 0.12, 'direct_low_price': 0.01, 'sub_type_name': 'Normal'}]",https://www.tcgplayer.com/product/684320,Potion,"[{'avg': 0.09, 'low': 0.02, 'avg1': 0.09, 'avg7': 0.09, 'avg30': 0.1, 'trend': 0.08, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'holo'}, {'avg': 0.05, 'low': 0.02, 'avg1': 0.04, 'avg7': 0.04, 'avg30': 0.05, 'trend': 0.02, 'updated_at': '2026-06-14T08:19:40.768659', 'variant_type': 'normal'}]",https://www.cardmarket.com/en/Pokemon/Products/Singles/Perfect-Order/Potion-POR083,
